Dijkstra Performance Test -- fixed vertex number
n = 2^15
----------------------
i = 15
p = 3.05185e-05
graph generated
i value 20 run# 28 origin vertexes 2992#insert 32768 #deletemin 32768 #update 67978 #swap 492811 #nodes_visited32768 time=5968
i value 20 run# 29 origin vertexes 23698#insert 32768 #deletemin 32768 #update 67690 #swap 492265 #nodes_visited32768 time=5924
i value 20 run# 30 origin vertexes 7530#insert 32768 #deletemin 32768 #update 67894 #swap 492132 #nodes_visited32768 time=5947
----------------------
i = 21
p = 0.00195318
graph generated
i value 21 run# 1 origin vertexes 21752#insert 32768 #deletemin 32768 #update 90127 #swap 512781 #nodes_visited32768 time=8640
i value 21 run# 2 origin vertexes 20810#insert 32768 #deletemin 32768 #update 90368 #swap 513112 #nodes_visited32768 time=8672
i value 21 run# 3 origin vertexes 22818#insert 32768 #deletemin 32768 #update 90040 #swap 512799 #nodes_visited32768 time=8669
i value 21 run# 4 origin vertexes 16690#insert 32768 #deletemin 32768 #update 89762 #swap 512859 #nodes_visited32768 time=8574
i value 21 run# 5 origin vertexes 29217#insert 32768 #deletemin 32768 #update 90370 #swap 513065 #nodes_visited32768 time=8661
i value 21 run# 6 origin vertexes 8567#insert 32768 #deletemin 32768 #update 90656 #swap 512374 #nodes_visited32768 time=8692
i value 21 run# 7 origin vertexes 22824#insert 32768 #deletemin 32768 #update 90031 #swap 513217 #nodes_visited32768 time=8644
i value 21 run# 8 origin vertexes 9221#insert 32768 #deletemin 32768 #update 90798 #swap 513889 #nodes_visited32768 time=8699
i value 21 run# 9 origin vertexes 27526#insert 32768 #deletemin 32768 #update 89978 #swap 511620 #nodes_visited32768 time=8649
i value 21 run# 10 origin vertexes 27122#insert 32768 #deletemin 32768 #update 90123 #swap 513411 #nodes_visited32768 time=8642
i value 21 run# 11 origin vertexes 1446#insert 32768 #deletemin 32768 #update 89764 #swap 512729 #nodes_visited32768 time=8631
i value 21 run# 12 origin vertexes 29388#insert 32768 #deletemin 32768 #update 89801 #swap 512108 #nodes_visited32768 time=8572
i value 21 run# 13 origin vertexes 21446#insert 32768 #deletemin 32768 #update 90148 #swap 513534 #nodes_visited32768 time=8661
i value 21 run# 14 origin vertexes 9706#insert 32768 #deletemin 32768 #update 90289 #swap 512681 #nodes_visited32768 time=8674
i value 21 run# 15 origin vertexes 32182#insert 32768 #deletemin 32768 #update 90059 #swap 512283 #nodes_visited32768 time=8628
i value 21 run# 16 origin vertexes 3937#insert 32768 #deletemin 32768 #update 89572 #swap 512368 #nodes_visited32768 time=8603
i value 21 run# 17 origin vertexes 17814#insert 32768 #deletemin 32768 #update 89970 #swap 512622 #nodes_visited32768 time=8615
i value 21 run# 18 origin vertexes 11572#insert 32768 #deletemin 32768 #update 90160 #swap 513773 #nodes_visited32768 time=8645
i value 21 run# 19 origin vertexes 17360#insert 32768 #deletemin 32768 #update 89831 #swap 513525 #nodes_visited32768 time=8633
i value 21 run# 20 origin vertexes 21666#insert 32768 #deletemin 32768 #update 90468 #swap 513116 #nodes_visited32768 time=8648
i value 21 run# 21 origin vertexes 29863#insert 32768 #deletemin 32768 #update 90303 #swap 513005 #nodes_visited32768 time=8647
i value 21 run# 22 origin vertexes 3087#insert 32768 #deletemin 32768 #update 90249 #swap 513404 #nodes_visited32768 time=8630
i value 21 run# 23 origin vertexes 16045#insert 32768 #deletemin 32768 #update 90656 #swap 513119 #nodes_visited32768 time=8625
i value 21 run# 24 origin vertexes 15994#insert 32768 #deletemin 32768 #update 90299 #swap 513342 #nodes_visited32768 time=8626
i value 21 run# 25 origin vertexes 25010#insert 32768 #deletemin 32768 #update 89989 #swap 513082 #nodes_visited32768 time=8625
i value 21 run# 26 origin vertexes 11958#insert 32768 #deletemin 32768 #update 90436 #swap 512189 #nodes_visited32768 time=8643
i value 21 run# 27 origin vertexes 15537#insert 32768 #deletemin 32768 #update 90061 #swap 512565 #nodes_visited32768 time=8638
i value 21 run# 28 origin vertexes 30117#insert 32768 #deletemin 32768 #update 90395 #swap 512406 #nodes_visited32768 time=8627
i value 21 run# 29 origin vertexes 28860#insert 32768 #deletemin 32768 #update 89800 #swap 512430 #nodes_visited32768 time=8563
i value 21 run# 30 origin vertexes 16854#insert 32768 #deletemin 32768 #update 90257 #swap 512509 #nodes_visited32768 time=8587
----------------------
i = 22
p = 0.00390637
graph generated
i value 22 run# 1 origin vertexes 5586#insert 32768 #deletemin 32768 #update 112953 #swap 534101 #nodes_visited32768 time=11460
i value 22 run# 2 origin vertexes 3934#insert 32768 #deletemin 32768 #update 113019 #swap 534947 #nodes_visited32768 time=11459
i value 22 run# 3 origin vertexes 7435#insert 32768 #deletemin 32768 #update 112984 #swap 534367 #nodes_visited32768 time=11388
i value 22 run# 4 origin vertexes 32245#insert 32768 #deletemin 32768 #update 112752 #swap 534079 #nodes_visited32768 time=11388
i value 22 run# 5 origin vertexes 11963#insert 32768 #deletemin 32768 #update 112695 #swap 534905 #nodes_visited32768 time=11356
i value 22 run# 6 origin vertexes 5230#insert 32768 #deletemin 32768 #update 112903 #swap 534842 #nodes_visited32768 time=11442
i value 22 run# 7 origin vertexes 1997#insert 32768 #deletemin 32768 #update 112899 #swap 533793 #nodes_visited32768 time=11473
i value 22 run# 8 origin vertexes 3641#insert 32768 #deletemin 32768 #update 112886 #swap 534137 #nodes_visited32768 time=11485
i value 22 run# 9 origin vertexes 29617#insert 32768 #deletemin 32768 #update 112340 #swap 533788 #nodes_visited32768 time=11432
i value 22 run# 10 origin vertexes 7478#insert 32768 #deletemin 32768 #update 112114 #swap 534674 #nodes_visited32768 time=11362
